,DATA INICIAL,DATA FINAL,REGIÃO,ESTADO,PRODUTO,NÚMERO DE POSTOS PESQUISADOS,UNIDADE DE MEDIDA,PREÇO MÉDIO REVENDA,DESVIO PADRÃO REVENDA,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA,MARGEM MÉDIA REVENDA,COEF DE VARIAÇÃO REVENDA,PREÇO MÉDIO DISTRIBUIÇÃO,DESVIO PADRÃO DISTRIBUIÇÃO,PREÇO MÍNIMO DISTRIBUIÇÃO,PREÇO MÁXIMO DISTRIBUIÇÃO,COEF DE VARIAÇÃO DISTRIBUIÇÃO
43499,2012-12-09,2012-12-15,NORDESTE,CEARA,GNV,13,R$/m3,1.888,0.012,1.85,1.899,0.464,0.006,1.424,0.089,1.3635,1.5747,0.063
43500,2012-12-09,2012-12-15,NORDESTE,PARAIBA,GNV,9,R$/m3,1.754,0.045,1.67,1.85,0.447,0.026,1.307,0.088,1.29,1.442,0.067
43501,2012-12-09,2012-12-15,NORDESTE,PERNAMBUCO,GNV,27,R$/m3,1.7990000000000002,0.0,1.7990000000000002,1.7990000000000002,0.409,0.0,1.39,0.143,1.1929,1.5072,0.103
43502,2012-12-09,2012-12-15,NORDESTE,RIO GRANDE DO NORTE,GNV,20,R$/m3,1.897,0.036,1.86,1.99,0.591,0.019,1.306,0.086,1.2657,1.478,0.066
43503,2012-12-09,2012-12-15,NORDESTE,SERGIPE,GNV,11,R$/m3,1.871,0.157,1.839,2.369,0.558,0.084,1.313,0.163,1.1253,1.506,0.124
43504,2012-12-09,2012-12-15,NORTE,AMAZONAS,GNV,1,R$/m3,1.95,0.0,1.95,1.95,-,0.0,-,-,-,-,-
43505,2012-12-09,2012-12-15,SUDESTE,ESPIRITO SANTO,GNV,7,R$/m3,1.837,0.0289999999999999,1.79,1.86,0.561,0.016,1.276,0.124,1.1885,1.3637,0.097
43506,2012-12-09,2012-12-15,SUDESTE,MINAS GERAIS,GNV,19,R$/m3,1.69,0.153,1.499,2.085,0.203,0.091,1.487,0.037,1.4367,1.503,0.025
43507,2012-12-09,2012-12-15,SUDESTE,RIO DE JANEIRO,GNV,178,R$/m3,1.671,0.138,1.359,2.09,0.352,0.083,1.319,0.127,1.0653,1.5484,0.096
43508,2012-12-09,2012-12-15,SUDESTE,SAO PAULO,GNV,91,R$/m3,1.592,0.159,1.399,2.399,0.644,0.1,0.948,0.203,0.8856,1.5997,0.214
43509,2012-12-09,2012-12-15,SUL,PARANA,GNV,11,R$/m3,1.548,0.2289999999999999,1.399,2.29,-,0.148,-,-,-,-,-
43510,2012-12-09,2012-12-15,SUL,RIO GRANDE DO SUL,GNV,36,R$/m3,1.985,0.061,1.888,2.249,0.532,0.031,1.453,0.034,1.4024,1.4608,0.023
43511,2012-12-09,2012-12-15,SUL,SANTA CATARINA,GNV,26,R$/m3,2.011,0.04,1.949,2.182,-,0.02,-,-,-,-,-
43512,2012-12-16,2012-12-22,CENTRO OESTE,GOIAS,GNV,1,R$/m3,2.19,0.0,2.19,2.19,-,0.0,-,-,-,-,-
43513,2012-12-16,2012-12-22,CENTRO OESTE,MATO GROSSO,GNV,3,R$/m3,1.89,0.0,1.89,1.89,0.431,0.0,1.459,0,1.4586,1.4586,0
43514,2012-12-16,2012-12-22,CENTRO OESTE,MATO GROSSO DO SUL,GNV,2,R$/m3,1.954,0.0069999999999999,1.949,1.959,0.534,0.004,1.42,0,1.4199,1.4199,0
43515,2012-12-16,2012-12-22,NORDESTE,ALAGOAS,GNV,13,R$/m3,1.97,0.05,1.958,2.149,0.533,0.025,1.437,0.094,1.2546,1.5156,0.065
43516,2012-12-16,2012-12-22,NORDESTE,BAHIA,GNV,29,R$/m3,1.653,0.1119999999999999,1.49,2.099,0.382,0.068,1.271,0.154,1.1054,1.8217,0.121
43517,2012-12-16,2012-12-22,NORDESTE,CEARA,GNV,20,R$/m3,1.891,0.005,1.879,1.899,0.462,0.003,1.429,0.079,1.3635,1.5251,0.055
43518,2012-12-16,2012-12-22,NORDESTE,PARAIBA,GNV,12,R$/m3,1.766,0.025,1.759,1.81,0.424,0.0139999999999999,1.342,0.095,1.29,1.4795,0.071
43519,2012-12-16,2012-12-22,NORDESTE,PERNAMBUCO,GNV,30,R$/m3,1.7990000000000002,0.0,1.7990000000000002,1.7990000000000002,0.492,0.0,1.307,0.134,1.1964,1.5072,0.103
43520,2012-12-16,2012-12-22,NORDESTE,RIO GRANDE DO NORTE,GNV,17,R$/m3,1.892,0.036,1.8,1.99,0.486,0.019,1.406,0.105,1.2657,1.478,0.075
43521,2012-12-16,2012-12-22,NORDESTE,SERGIPE,GNV,12,R$/m3,1.846,0.033,1.79,1.899,0.471,0.018,1.375,0.177,1.1253,1.543,0.129
43522,2012-12-16,2012-12-22,SUDESTE,ESPIRITO SANTO,GNV,7,R$/m3,1.865,0.18,1.79,2.31,-,0.0969999999999999,-,-,-,-,-
43523,2012-12-16,2012-12-22,SUDESTE,MINAS GERAIS,GNV,17,R$/m3,1.711,0.1639999999999999,1.599,2.085,0.294,0.096,1.417,0.065,1.4,1.527,0.046
43524,2012-12-16,2012-12-22,SUDESTE,RIO DE JANEIRO,GNV,188,R$/m3,1.668,0.139,1.399,2.09,0.383,0.083,1.285,0.132,1.0961,1.4998,0.103
43525,2012-12-16,2012-12-22,SUDESTE,SAO PAULO,GNV,87,R$/m3,1.596,0.1889999999999999,1.389,2.599,0.261,0.118,1.335,0.137,1.1244,1.78,0.103
43526,2012-12-16,2012-12-22,SUL,PARANA,GNV,9,R$/m3,1.574,0.166,1.499,2.09,-,0.105,-,-,-,-,-
43527,2012-12-16,2012-12-22,SUL,RIO GRANDE DO SUL,GNV,33,R$/m3,1.99,0.054,1.919,2.249,0.51,0.027,1.48,0.15,1.4378,1.7657,0.101
43528,2012-12-16,2012-12-22,SUL,SANTA CATARINA,GNV,41,R$/m3,2.002,0.042,1.879,2.19,0.378,0.021,1.624,0.096,1.6241,1.76,0.059
43529,2012-12-23,2012-12-29,CENTRO OESTE,GOIAS,GNV,1,R$/m3,2.19,0.0,2.19,2.19,-,0.0,-,-,-,-,-
43530,2012-12-23,2012-12-29,CENTRO OESTE,MATO GROSSO,GNV,3,R$/m3,1.89,0.0,1.89,1.89,-,0.0,-,-,-,-,-
43531,2012-12-23,2012-12-29,CENTRO OESTE,MATO GROSSO DO SUL,GNV,6,R$/m3,1.939,0.031,1.899,1.959,-,0.016,-,-,-,-,-
43532,2012-12-23,2012-12-29,NORDESTE,ALAGOAS,GNV,11,R$/m3,1.971,0.054,1.958,2.149,0.506,0.027,1.465,0.055,1.401,1.4967,0.038
43533,2012-12-23,2012-12-29,NORDESTE,BAHIA,GNV,29,R$/m3,1.679,0.12,1.49,2.099,0.386,0.071,1.293,0.148,1.1054,1.8217,0.114
43534,2012-12-23,2012-12-29,NORDESTE,CEARA,GNV,16,R$/m3,1.877,0.019,1.85,1.899,0.424,0.01,1.453,0.083,1.3635,1.527,0.057
43535,2012-12-23,2012-12-29,NORDESTE,PARAIBA,GNV,9,R$/m3,1.766,0.017,1.759,1.81,0.431,0.01,1.335,0.089,1.29,1.4795,0.067
43536,2012-12-23,2012-12-29,NORDESTE,PERNAMBUCO,GNV,31,R$/m3,1.7990000000000002,0.0,1.7990000000000002,1.7990000000000002,0.535,0.0,1.264,0.1,1.1964,1.3964,0.079
43537,2012-12-23,2012-12-29,NORDESTE,RIO GRANDE DO NORTE,GNV,19,R$/m3,1.901,0.035,1.86,1.99,0.599,0.018,1.302,0.104,1.2656,1.478,0.08
43538,2012-12-23,2012-12-29,NORDESTE,SERGIPE,GNV,13,R$/m3,1.869,0.149,1.79,2.369,0.489,0.08,1.38,0.172,1.1253,1.5438,0.125
43539,2012-12-23,2012-12-29,NORTE,AMAZONAS,GNV,1,R$/m3,1.95,0.0,1.95,1.95,0.36,0.0,1.59,0,1.59,1.59,0
43540,2012-12-23,2012-12-29,SUDESTE,ESPIRITO SANTO,GNV,10,R$/m3,1.87,0.1669999999999999,1.79,2.35,-,0.089,-,-,-,-,-
43541,2012-12-23,2012-12-29,SUDESTE,MINAS GERAIS,GNV,18,R$/m3,1.6980000000000002,0.139,1.499,1.969,0.227,0.0819999999999999,1.471,0.049,1.4,1.4978,0.033
43542,2012-12-23,2012-12-29,SUDESTE,RIO DE JANEIRO,GNV,180,R$/m3,1.66,0.142,1.399,2.09,0.388,0.086,1.272,0.125,1.0961,1.5505,0.098
43543,2012-12-23,2012-12-29,SUDESTE,SAO PAULO,GNV,81,R$/m3,1.618,0.178,1.469,2.599,0.34,0.11,1.278,0.203,0.8856,1.78,0.159
43544,2012-12-23,2012-12-29,SUL,PARANA,GNV,9,R$/m3,1.574,0.166,1.499,2.09,-,0.105,-,-,-,-,-
43545,2012-12-23,2012-12-29,SUL,RIO GRANDE DO SUL,GNV,32,R$/m3,1.988,0.084,1.919,2.339,0.506,0.042,1.482,0.232,1.4378,1.7657,0.157
43546,2012-12-23,2012-12-29,SUL,SANTA CATARINA,GNV,32,R$/m3,2.005,0.048,1.949,2.228,0.406,0.024,1.599,0,1.5987,1.5987,0
52807,2011-01-02,2011-01-08,CENTRO OESTE,DISTRITO FEDERAL,ÓLEO DIESEL,80,R$/l,2.01,0.009,1.99,2.05,0.206,0.004,1.804,0.012,1.799,1.831,0.007
52808,2011-01-02,2011-01-08,CENTRO OESTE,GOIAS,ÓLEO DIESEL,251,R$/l,1.928,0.066,1.79,2.09,0.183,0.034,1.745,0.036,1.677,1.822,0.021
52809,2011-01-02,2011-01-08,CENTRO OESTE,MATO GROSSO,ÓLEO DIESEL,133,R$/l,2.2230000000000003,0.09,2.07,2.59,0.274,0.04,1.949,0.06,1.793,2.085,0.031
52810,2011-01-02,2011-01-08,CENTRO OESTE,MATO GROSSO DO SUL,ÓLEO DIESEL,119,R$/l,2.16,0.064,2.05,2.48,0.236,0.03,1.924,0.039,1.853,2.0089,0.02
52811,2011-01-02,2011-01-08,NORDESTE,ALAGOAS,ÓLEO DIESEL,83,R$/l,1.988,0.043,1.9,2.08,0.214,0.022,1.774,0.037,1.7187,1.8927,0.021
52812,2011-01-02,2011-01-08,NORDESTE,BAHIA,ÓLEO DIESEL,381,R$/l,1.928,0.085,1.74,2.1790000000000003,0.227,0.044,1.701,0.05,1.6038,1.8768,0.029
52813,2011-01-02,2011-01-08,NORDESTE,CEARA,ÓLEO DIESEL,230,R$/l,1.966,0.0559999999999999,1.85,2.099,0.209,0.0279999999999999,1.757,0.031,1.67,1.8755,0.018
52814,2011-01-02,2011-01-08,NORDESTE,MARANHAO,ÓLEO DIESEL,144,R$/l,1.985,0.069,1.849,2.15,0.193,0.035,1.792,0.044,1.695,1.907,0.025
52815,2011-01-02,2011-01-08,NORDESTE,PARAIBA,ÓLEO DIESEL,102,R$/l,1.967,0.052,1.839,2.09,0.223,0.026,1.744,0.033,1.6993,1.8462,0.019
52816,2011-01-02,2011-01-08,NORDESTE,PERNAMBUCO,ÓLEO DIESEL,296,R$/l,1.988,0.043,1.841,2.15,0.203,0.022,1.785,0.045,1.6963,1.8841,0.025
52817,2011-01-02,2011-01-08,NORDESTE,PIAUI,ÓLEO DIESEL,98,R$/l,2.029,0.049,1.96,2.13,0.198,0.024,1.831,0.032,1.7449,1.9324,0.017
52818,2011-01-02,2011-01-08,NORDESTE,RIO GRANDE DO NORTE,ÓLEO DIESEL,113,R$/l,1.958,0.037,1.88,2.02,0.226,0.019,1.732,0.041,1.6595,1.8332,0.024
52819,2011-01-02,2011-01-08,NORDESTE,SERGIPE,ÓLEO DIESEL,53,R$/l,1.972,0.065,1.829,2.109,0.2,0.033,1.772,0.053,1.71,1.8804,0.03
52820,2011-01-02,2011-01-08,NORTE,ACRE,ÓLEO DIESEL,52,R$/l,2.488,0.131,2.299,2.72,0.372,0.053,2.116,0.084,1.972,2.2121,0.04
52821,2011-01-02,2011-01-08,NORTE,AMAPA,ÓLEO DIESEL,35,R$/l,2.236,0.103,2.15,2.5,0.325,0.046,1.911,0.021,1.897,1.947,0.011
52822,2011-01-02,2011-01-08,NORTE,AMAZONAS,ÓLEO DIESEL,112,R$/l,2.138,0.1169999999999999,1.99,2.45,0.239,0.055,1.899,0.04,1.826,2.05,0.021
52823,2011-01-02,2011-01-08,NORTE,PARA,ÓLEO DIESEL,174,R$/l,2.071,0.1169999999999999,1.889,2.4,0.228,0.0559999999999999,1.843,0.068,1.7239,2.1007,0.037
52824,2011-01-02,2011-01-08,NORTE,RONDONIA,ÓLEO DIESEL,103,R$/l,2.225,0.074,2.08,2.45,0.305,0.033,1.92,0.069,1.7666,1.989,0.036
52825,2011-01-02,2011-01-08,NORTE,RORAIMA,ÓLEO DIESEL,35,R$/l,2.392,0.043,2.33,2.6,0.411,0.018,1.981,0.076,1.89,2.0658,0.038
52826,2011-01-02,2011-01-08,NORTE,TOCANTINS,ÓLEO DIESEL,59,R$/l,2.056,0.07,1.95,2.15,0.203,0.034,1.853,0.079,1.706,1.898,0.043
52827,2011-01-02,2011-01-08,SUDESTE,ESPIRITO SANTO,ÓLEO DIESEL,182,R$/l,2.032,0.055,1.89,2.19,0.257,0.027,1.775,0.03,1.72,1.8552,0.017
52828,2011-01-02,2011-01-08,SUDESTE,MINAS GERAIS,ÓLEO DIESEL,889,R$/l,1.957,0.065,1.79,2.199,0.225,0.033,1.732,0.04,1.619,1.8751,0.023
52829,2011-01-02,2011-01-08,SUDESTE,RIO DE JANEIRO,ÓLEO DIESEL,562,R$/l,1.981,0.086,1.7990000000000002,2.28,0.249,0.043,1.732,0.041,1.6012,1.8537,0.024
52830,2011-01-02,2011-01-08,SUDESTE,SAO PAULO,ÓLEO DIESEL,1881,R$/l,1.971,0.072,1.739,2.299,0.262,0.037,1.709,0.048,1.5764,1.969,0.028
52831,2011-01-02,2011-01-08,SUL,PARANA,ÓLEO DIESEL,489,R$/l,1.951,0.062,1.78,2.26,0.19,0.032,1.761,0.04,1.659,1.8626,0.023
52832,2011-01-02,2011-01-08,SUL,RIO GRANDE DO SUL,ÓLEO DIESEL,426,R$/l,2.0580000000000003,0.063,1.89,2.32,0.27,0.031,1.788,0.041,1.677,1.9331,0.023
52833,2011-01-02,2011-01-08,SUL,SANTA CATARINA,ÓLEO DIESEL,327,R$/l,2.02,0.063,1.869,2.21,0.233,0.031,1.787,0.04,1.6028,1.859,0.022
52834,2011-01-09,2011-01-15,CENTRO OESTE,DISTRITO FEDERAL,ÓLEO DIESEL,80,R$/l,2.009,0.008,1.99,2.03,0.205,0.004,1.804,0.012,1.799,1.831,0.007
52835,2011-01-09,2011-01-15,CENTRO OESTE,GOIAS,ÓLEO DIESEL,250,R$/l,1.929,0.067,1.79,2.09,0.17,0.035,1.759,0.036,1.68,1.822,0.02
52836,2011-01-09,2011-01-15,CENTRO OESTE,MATO GROSSO,ÓLEO DIESEL,134,R$/l,2.2230000000000003,0.092,2.08,2.64,0.267,0.0409999999999999,1.956,0.061,1.793,2.085,0.031
52837,2011-01-09,2011-01-15,CENTRO OESTE,MATO GROSSO DO SUL,ÓLEO DIESEL,124,R$/l,2.1590000000000003,0.08,2.0,2.48,0.218,0.037,1.941,0.04,1.8536,2.02,0.021
52838,2011-01-09,2011-01-15,NORDESTE,ALAGOAS,ÓLEO DIESEL,86,R$/l,1.993,0.044,1.9,2.08,0.216,0.022,1.777,0.035,1.719,1.8912,0.02
52839,2011-01-09,2011-01-15,NORDESTE,BAHIA,ÓLEO DIESEL,390,R$/l,1.929,0.091,1.74,2.299,0.223,0.047,1.706,0.051,1.6159,1.8768,0.03
52840,2011-01-09,2011-01-15,NORDESTE,CEARA,ÓLEO DIESEL,228,R$/l,1.97,0.054,1.869,2.099,0.205,0.027,1.765,0.031,1.67,1.8755,0.018
52841,2011-01-09,2011-01-15,NORDESTE,MARANHAO,ÓLEO DIESEL,143,R$/l,1.983,0.069,1.849,2.15,0.182,0.035,1.801,0.042,1.695,1.907,0.023
52842,2011-01-09,2011-01-15,NORDESTE,PARAIBA,ÓLEO DIESEL,109,R$/l,1.967,0.0559999999999999,1.839,2.14,0.224,0.0279999999999999,1.743,0.032,1.6993,1.89,0.018
52843,2011-01-09,2011-01-15,NORDESTE,PERNAMBUCO,ÓLEO DIESEL,302,R$/l,1.99,0.045,1.841,2.19,0.193,0.023,1.797,0.047,1.6963,1.946,0.026
52844,2011-01-09,2011-01-15,NORDESTE,PIAUI,ÓLEO DIESEL,98,R$/l,2.029,0.048,1.96,2.14,0.186,0.024,1.843,0.034,1.7449,1.9324,0.018
52845,2011-01-09,2011-01-15,NORDESTE,RIO GRANDE DO NORTE,ÓLEO DIESEL,113,R$/l,1.973,0.04,1.88,2.06,0.216,0.02,1.757,0.042,1.6699,1.8384,0.024
52846,2011-01-09,2011-01-15,NORDESTE,SERGIPE,ÓLEO DIESEL,53,R$/l,1.972,0.065,1.829,2.109,0.2,0.033,1.772,0.053,1.71,1.8804,0.03
52847,2011-01-09,2011-01-15,NORTE,ACRE,ÓLEO DIESEL,52,R$/l,2.496,0.123,2.32,2.72,0.406,0.049,2.09,0.075,1.972,2.2121,0.036
52848,2011-01-09,2011-01-15,NORTE,AMAPA,ÓLEO DIESEL,35,R$/l,2.236,0.103,2.15,2.5,0.325,0.046,1.911,0.021,1.897,1.947,0.011
52849,2011-01-09,2011-01-15,NORTE,AMAZONAS,ÓLEO DIESEL,106,R$/l,2.144,0.12,1.89,2.45,0.245,0.0559999999999999,1.899,0.07,1.7,2.05,0.037
52850,2011-01-09,2011-01-15,NORTE,PARA,ÓLEO DIESEL,176,R$/l,2.082,0.114,1.94,2.4,0.222,0.055,1.86,0.063,1.7243,2.1007,0.034
52851,2011-01-09,2011-01-15,NORTE,RONDONIA,ÓLEO DIESEL,103,R$/l,2.225,0.074,2.08,2.45,0.305,0.033,1.92,0.069,1.7666,1.989,0.036
52852,2011-01-09,2011-01-15,NORTE,RORAIMA,ÓLEO DIESEL,35,R$/l,2.394,0.043,2.33,2.6,0.411,0.018,1.983,0.067,1.9,2.0792,0.034
52853,2011-01-09,2011-01-15,NORTE,TOCANTINS,ÓLEO DIESEL,59,R$/l,2.056,0.07,1.95,2.15,0.2,0.034,1.856,0.069,1.721,1.898,0.037
52854,2011-01-09,2011-01-15,SUDESTE,ESPIRITO SANTO,ÓLEO DIESEL,182,R$/l,2.039,0.053,1.89,2.19,0.264,0.026,1.775,0.029,1.72,1.8431,0.016
52855,2011-01-09,2011-01-15,SUDESTE,MINAS GERAIS,ÓLEO DIESEL,890,R$/l,1.963,0.064,1.77,2.199,0.22,0.033,1.743,0.044,1.619,1.8751,0.025
52856,2011-01-09,2011-01-15,SUDESTE,RIO DE JANEIRO,ÓLEO DIESEL,592,R$/l,1.997,0.084,1.7990000000000002,2.28,0.252,0.042,1.745,0.045,1.674,1.926,0.026
52857,2011-01-09,2011-01-15,SUDESTE,SAO PAULO,ÓLEO DIESEL,1885,R$/l,1.974,0.075,1.75,2.399,0.256,0.038,1.718,0.051,1.608,1.969,0.03
52858,2011-01-09,2011-01-15,SUL,PARANA,ÓLEO DIESEL,475,R$/l,1.957,0.06,1.79,2.139,0.19,0.031,1.767,0.044,1.659,1.8626,0.025
52859,2011-01-09,2011-01-15,SUL,RIO GRANDE DO SUL,ÓLEO DIESEL,417,R$/l,2.06,0.063,1.89,2.32,0.267,0.031,1.793,0.041,1.677,1.9331,0.023
52860,2011-01-09,2011-01-15,SUL,SANTA CATARINA,ÓLEO DIESEL,328,R$/l,2.023,0.063,1.889,2.21,0.23,0.031,1.793,0.037,1.6867,1.8761,0.021
52861,2011-01-16,2011-01-22,CENTRO OESTE,DISTRITO FEDERAL,ÓLEO DIESEL,80,R$/l,2.008,0.015,1.93,2.03,0.204,0.0069999999999999,1.804,0.012,1.799,1.831,0.007
52862,2011-01-16,2011-01-22,CENTRO OESTE,GOIAS,ÓLEO DIESEL,249,R$/l,1.938,0.065,1.789,2.09,0.178,0.034,1.76,0.035,1.7,1.8584,0.02
52863,2011-01-16,2011-01-22,CENTRO OESTE,MATO GROSSO,ÓLEO DIESEL,135,R$/l,2.227,0.091,2.079,2.59,0.282,0.0409999999999999,1.945,0.085,1.6817,2.095,0.044
52864,2011-01-16,2011-01-22,CENTRO OESTE,MATO GROSSO DO SUL,ÓLEO DIESEL,122,R$/l,2.166,0.072,2.039,2.48,0.22,0.033,1.946,0.059,1.7155,2.02,0.03
52865,2011-01-16,2011-01-22,NORDESTE,ALAGOAS,ÓLEO DIESEL,93,R$/l,1.998,0.05,1.9,2.17,0.214,0.025,1.784,0.037,1.721,1.8684,0.021
52866,2011-01-16,2011-01-22,NORDESTE,BAHIA,ÓLEO DIESEL,382,R$/l,1.943,0.084,1.749,2.25,0.218,0.043,1.725,0.054,1.635,1.9171,0.031
52867,2011-01-16,2011-01-22,NORDESTE,CEARA,ÓLEO DIESEL,227,R$/l,1.976,0.053,1.879,2.09,0.207,0.027,1.769,0.03,1.678,1.8488,0.017
52868,2011-01-16,2011-01-22,NORDESTE,MARANHAO,ÓLEO DIESEL,144,R$/l,1.988,0.07,1.849,2.15,0.183,0.035,1.805,0.043,1.7223,1.8982,0.024
52869,2011-01-16,2011-01-22,NORDESTE,PARAIBA,ÓLEO DIESEL,107,R$/l,1.969,0.06,1.849,2.09,0.206,0.03,1.763,0.047,1.6222,1.8901,0.027
52870,2011-01-16,2011-01-22,NORDESTE,PERNAMBUCO,ÓLEO DIESEL,294,R$/l,1.998,0.053,1.81,2.19,0.204,0.027,1.794,0.05,1.7,1.946,0.028
52871,2011-01-16,2011-01-22,NORDESTE,PIAUI,ÓLEO DIESEL,98,R$/l,2.041,0.048,1.95,2.14,0.192,0.024,1.849,0.04,1.7699,1.9324,0.022
52872,2011-01-16,2011-01-22,NORDESTE,RIO GRANDE DO NORTE,ÓLEO DIESEL,115,R$/l,1.972,0.038,1.88,2.05,0.211,0.019,1.761,0.034,1.7108,1.8747,0.019
52873,2011-01-16,2011-01-22,NORDESTE,SERGIPE,ÓLEO DIESEL,53,R$/l,1.98,0.068,1.849,2.149,0.173,0.034,1.807,0.054,1.726,1.8805,0.03
52874,2011-01-16,2011-01-22,NORTE,ACRE,ÓLEO DIESEL,52,R$/l,2.487,0.131,2.299,2.72,0.349,0.053,2.138,0.077,1.972,2.2121,0.036
52875,2011-01-16,2011-01-22,NORTE,AMAPA,ÓLEO DIESEL,35,R$/l,2.235,0.104,2.15,2.5,0.327,0.047,1.908,0.016,1.897,1.919,0.008
52876,2011-01-16,2011-01-22,NORTE,AMAZONAS,ÓLEO DIESEL,114,R$/l,2.153,0.121,2.04,2.7,0.222,0.0559999999999999,1.931,0.053,1.7286,2.05,0.027
52877,2011-01-16,2011-01-22,NORTE,PARA,ÓLEO DIESEL,174,R$/l,2.072,0.113,1.94,2.4,0.213,0.055,1.859,0.065,1.7243,2.1007,0.035
52878,2011-01-16,2011-01-22,NORTE,RONDONIA,ÓLEO DIESEL,103,R$/l,2.238,0.063,2.15,2.45,0.31,0.0279999999999999,1.928,0.046,1.8499,1.989,0.024
52879,2011-01-16,2011-01-22,NORTE,RORAIMA,ÓLEO DIESEL,35,R$/l,2.389,0.064,2.1,2.6,0.423,0.027,1.966,0.082,1.86,2.0809,0.042
52880,2011-01-16,2011-01-22,NORTE,TOCANTINS,ÓLEO DIESEL,59,R$/l,2.04,0.08,1.9,2.1590000000000003,0.189,0.039,1.851,0.064,1.72,1.898,0.035
52881,2011-01-16,2011-01-22,SUDESTE,ESPIRITO SANTO,ÓLEO DIESEL,178,R$/l,2.031,0.0559999999999999,1.89,2.19,0.231,0.0279999999999999,1.8,0.048,1.72,1.9037,0.027
52882,2011-01-16,2011-01-22,SUDESTE,MINAS GERAIS,ÓLEO DIESEL,877,R$/l,1.969,0.061,1.79,2.17,0.216,0.031,1.753,0.043,1.619,1.918,0.025
52883,2011-01-16,2011-01-22,SUDESTE,RIO DE JANEIRO,ÓLEO DIESEL,524,R$/l,1.985,0.084,1.69,2.28,0.241,0.042,1.744,0.037,1.6732,1.8713,0.021
52884,2011-01-16,2011-01-22,SUDESTE,SAO PAULO,ÓLEO DIESEL,1858,R$/l,1.978,0.071,1.699,2.399,0.245,0.036,1.733,0.049,1.583,1.969,0.028
52885,2011-01-16,2011-01-22,SUL,PARANA,ÓLEO DIESEL,459,R$/l,1.957,0.0579999999999999,1.79,2.109,0.189,0.03,1.768,0.043,1.659,1.9,0.024
52886,2011-01-16,2011-01-22,SUL,RIO GRANDE DO SUL,ÓLEO DIESEL,434,R$/l,2.07,0.063,1.9,2.36,0.267,0.03,1.803,0.04,1.687,1.9362,0.022
52887,2011-01-16,2011-01-22,SUL,SANTA CATARINA,ÓLEO DIESEL,327,R$/l,2.027,0.066,1.87,2.21,0.236,0.033,1.791,0.042,1.615,1.8878,0.023
52888,2011-01-23,2011-01-29,CENTRO OESTE,DISTRITO FEDERAL,ÓLEO DIESEL,80,R$/l,2.025,0.009,1.99,2.03,0.221,0.004,1.804,0.012,1.799,1.831,0.007
52889,2011-01-23,2011-01-29,CENTRO OESTE,GOIAS,ÓLEO DIESEL,250,R$/l,1.941,0.062,1.79,2.09,0.176,0.032,1.765,0.032,1.7,1.8243,0.018
52890,2011-01-23,2011-01-29,CENTRO OESTE,MATO GROSSO,ÓLEO DIESEL,131,R$/l,2.234,0.09,2.07,2.59,0.264,0.04,1.97,0.066,1.8209,2.095,0.034
52891,2011-01-23,2011-01-29,CENTRO OESTE,MATO GROSSO DO SUL,ÓLEO DIESEL,122,R$/l,2.17,0.067,2.039,2.48,0.218,0.031,1.952,0.037,1.8572,2.0219,0.019
52892,2011-01-23,2011-01-29,NORDESTE,ALAGOAS,ÓLEO DIESEL,86,R$/l,1.998,0.051,1.9,2.17,0.211,0.026,1.787,0.042,1.7187,1.8927,0.024
52893,2011-01-23,2011-01-29,NORDESTE,BAHIA,ÓLEO DIESEL,386,R$/l,1.938,0.085,1.749,2.25,0.216,0.044,1.722,0.051,1.635,1.9171,0.03
52894,2011-01-23,2011-01-29,NORDESTE,CEARA,ÓLEO DIESEL,227,R$/l,1.98,0.052,1.87,2.09,0.207,0.026,1.773,0.029,1.678,1.8488,0.016
52895,2011-01-23,2011-01-29,NORDESTE,MARANHAO,ÓLEO DIESEL,143,R$/l,1.992,0.07,1.849,2.15,0.188,0.035,1.804,0.037,1.729,1.8982,0.021
52896,2011-01-23,2011-01-29,NORDESTE,PARAIBA,ÓLEO DIESEL,109,R$/l,1.98,0.061,1.849,2.14,0.227,0.031,1.753,0.031,1.71,1.89,0.018
52897,2011-01-23,2011-01-29,NORDESTE,PERNAMBUCO,ÓLEO DIESEL,294,R$/l,2.0,0.052,1.81,2.19,0.209,0.026,1.791,0.047,1.7,1.9204,0.026
52898,2011-01-23,2011-01-29,NORDESTE,PIAUI,ÓLEO DIESEL,98,R$/l,2.0380000000000003,0.049,1.95,2.14,0.188,0.024,1.85,0.027,1.7745,1.8949,0.015
52899,2011-01-23,2011-01-29,NORDESTE,RIO GRANDE DO NORTE,ÓLEO DIESEL,116,R$/l,1.988,0.043,1.88,2.069,0.228,0.022,1.76,0.035,1.6931,1.8623,0.02
52900,2011-01-23,2011-01-29,NORDESTE,SERGIPE,ÓLEO DIESEL,55,R$/l,1.981,0.069,1.849,2.149,0.168,0.035,1.813,0.06,1.726,1.8899,0.033
52901,2011-01-23,2011-01-29,NORTE,ACRE,ÓLEO DIESEL,52,R$/l,2.49,0.128,2.31,2.72,0.386,0.051,2.104,0.094,1.9378,2.2121,0.045
52902,2011-01-23,2011-01-29,NORTE,AMAPA,ÓLEO DIESEL,34,R$/l,2.228,0.107,2.15,2.5,0.32,0.048,1.908,0.016,1.897,1.919,0.008
